2003/3/26 377.112500
2003/4/2 377.547500
2003/4/9 377.372500
2003/4/16 378.585000
2003/4/23 378.650000
2003/4/29 378.380000
2003/5/7 379.145000
2003/5/14 377.582500
2003/5/21 379.560000
2003/5/28 379.252500
2003/6/4 378.547500
2003/6/11 378.867500
2003/6/17 378.352500
2003/6/25 378.635000
2003/7/2 376.810000
2003/7/9 375.660000
2003/7/16 376.483333
2003/7/23 NaN
2003/7/30 376.005000
2003/8/6 375.212500
2003/8/13 374.987500
2003/8/20 374.522500
2003/8/27 374.115000
2003/9/3 373.262500
2003/9/10 372.467500
2003/9/17 372.450000
2003/9/24 373.227500
2003/10/1 373.302500
2003/10/8 372.752500
2003/10/15 372.412500
2003/10/22 373.475000
2003/10/29 373.202500
2003/11/5 374.730000
2003/11/12 375.070000
2003/11/19 375.780000
2003/11/26 375.122500
2003/12/3 375.080000
2003/12/10 376.100000
2003/12/17 375.877500
2003/12/24 376.405000
2003/12/31 376.390000
2004/1/7 376.325000
2004/1/14 376.542500
2004/1/21 376.940000
2004/1/28 377.510000
2004/2/4 377.780000
2004/2/11 380.300000
2004/2/18 377.952500
2004/2/25 377.517500
2004/3/3 378.195000
2004/3/10 379.990000
2004/3/17 380.032500
2004/3/24 378.587500
2004/3/31 380.887500
2004/4/7 380.865000
2004/4/14 380.492500
2004/4/21 381.352500
2004/4/28 380.610000
2004/5/5 381.770000
2004/5/12 380.167500
2004/5/19 379.390000
2004/5/26 381.262500
2004/6/2 380.532500
2004/6/9 380.370000
2004/6/16 379.860000
2004/6/23 379.382500
2004/6/30 379.350000
2004/7/7 378.662500
2004/7/14 376.495000
2004/7/21 375.885000
2004/7/28 376.357500
2004/8/4 377.050000
2004/8/11 376.265000
2004/8/18 375.473333
2004/8/25 374.642500
2004/9/1 374.805000
2004/9/8 374.197500
2004/9/15 374.292500
2004/9/22 373.965000
2004/9/29 373.940000
2004/10/6 374.085000
2004/10/13 374.127500
2004/10/20 374.802500
2004/10/27 375.160000
2004/11/2 375.475000
2004/11/10 376.112500
2004/11/17 376.782500
2004/11/24 376.807500
2004/12/1 377.450000
2004/12/8 377.340000
2004/12/15 377.310000
2004/12/22 377.717500
2004/12/29 377.872500
2005/1/5 378.260000
2005/1/12 379.145000
2005/1/19 378.502500
2005/1/26 378.835000
2005/2/2 379.592500
2005/2/9 379.085000
2005/2/16 380.457500
2005/2/23 380.977500
2005/3/2 382.187500
2005/3/9 379.465000
2005/3/16 382.222500
2005/3/23 380.567500
2005/3/30 382.360000
2005/4/6 382.840000
2005/4/13 381.752500
2005/4/19 382.457500
2005/4/27 382.187500
2005/5/4 381.482500
2005/5/11 382.267500
2005/5/18 382.596667
2005/5/25 383.370000
2005/6/1 383.271667
2005/6/8 382.442500
2005/6/15 382.132500
2005/6/22 381.957500
2005/6/29 380.947500
2005/7/6 381.482500
2005/7/13 381.572500
2005/7/20 380.617500
2005/7/26 380.350000
2005/8/3 379.612500
2005/8/10 378.365000
2005/8/16 379.352500
2005/8/24 377.867500
2005/8/31 377.980000
2005/9/7 378.010000
2005/9/14 376.265000
2005/9/21 375.782500
2005/9/28 376.162500
2005/10/5 376.737500
2005/10/12 377.462500
2005/10/19 377.467500
2005/10/26 377.462500
2005/11/2 377.662500
2005/11/9 378.555000
2005/11/16 379.142500
2005/11/23 378.580000
2005/11/30 378.795000
2005/12/7 380.505000
2005/12/14 379.850000
2005/12/21 380.032500
2005/12/28 380.700000
2006/1/4 380.680000
2006/1/11 381.190000
2006/1/18 381.615000
2006/1/25 381.180000
2006/2/1 381.500000
2006/2/8 382.235000
2006/2/15 382.630000
2006/2/22 381.920000
2006/3/1 381.603333
2006/3/8 383.110000
2006/3/15 382.777500
2006/3/22 382.907500
2006/3/29 382.532500
2006/4/5 384.252500
2006/4/12 385.430000
2006/4/19 385.210000
2006/4/26 385.172500
2006/5/3 385.282500
2006/5/10 385.567500
2006/5/17 385.570000
2006/5/24 385.780000
2006/5/31 384.970000
2006/6/7 384.390000
2006/6/14 384.077500
